date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
18/03/2018,22.2,,27,29,,,,,,
19/03/2018,19.1,12.2,,3,,,,,,
20/03/2018,20.3,15.1,26.7,0,,,,,,
21/03/2018,16.7,12.6,27,,,,,,,
22/03/2018,19.1,15.1,,,,,,,,
23/03/2018,23.2,17.7,,0,,,,,,
24/03/2018,20.4,15.1,30.3,11.9,,,,,,
25/03/2018,15.9,11,27.2,7.1,,,,,,
26/03/2018,14.6,8.3,20.9,0,,,,,,
27/03/2018,19.2,15.4,,,,,,,,
28/03/2018,21.7,18.2,,,,,,,,
29/03/2018,23.3,17.2,,,,,,,,
30/03/2018,24.4,18.3,30.6,,,,,,,
31/03/2018,24.6,19.1,31,,,,,,,
01/04/2018,22.6,21,32,,,,,,,
02/04/2018,20.7,18.3,25.4,,,,,,,
03/04/2018,20,14.3,25.3,,,,,,,
04/04/2018,21.6,16.8,,,,,,,,
05/04/2018,24.1,19,,,,,,,,
06/04/2018,18.9,,30.6,0,,,,,,
07/04/2018,17.9,16.2,,52.1,,,,,,
08/04/2018,19.7,16.8,,4.1,,,,,,
09/04/2018,22.1,18,,6.1,,,,,,
10/04/2018,25.8,21.8,,0,,,,,,
11/04/2018,26.7,23.2,,,,,,,,
12/04/2018,18.6,16.1,33.3,19.1,,,,,,
13/04/2018,14.9,9.8,20.2,0,,,,,,
14/04/2018,18.3,13.3,,,,,,,,
15/04/2018,20.2,17.4,,,,,,,,
16/04/2018,21.3,18.8,,,,,,,,
17/04/2018,22.9,19.6,25.9,,,,,,,
18/04/2018,24.2,20.4,,,,,,,,
19/04/2018,24.1,21.6,30.5,,,,,,,
20/04/2018,23.1,,29.2,5.1,,,,,,
21/04/2018,21.8,20,,21.1,,,,,,
22/04/2018,22.9,20.2,,0,,,,,,
23/04/2018,20.8,19.1,27.2,18,,,,,,
24/04/2018,19.5,17,22.1,0,,,,,,
25/04/2018,22.4,18.8,,0.5,,,,,,
26/04/2018,23.3,20.9,28.6,0,,,,,,
27/04/2018,25.8,22.4,,,,,,,,
28/04/2018,21.1,20,32.3,7.1,,,,,,
29/04/2018,19.9,18,22.8,108,,,,,,
30/04/2018,19.3,18.2,,22.1,,,,,,
01/05/2018,15.6,13.4,21.6,0,,,,,,
02/05/2018,17.4,14.4,18,2,,,,,,
03/05/2018,18.6,16.2,,11.9,,,,,,
04/05/2018,18.4,17.1,22.4,0,,,,,,
05/05/2018,18,16,,4.1,,,,,,
06/05/2018,19.6,17.4,,5.1,,,,,,
07/05/2018,20.7,18.6,22.6,0,,,,,,
08/05/2018,19.8,18.6,23.2,6.1,,,,,,
09/05/2018,19.3,18.4,,49,,,,,,
10/05/2018,18.6,17.1,21.2,0,,,,,,
11/05/2018,17.7,14.8,20,67.1,,,,,,
12/05/2018,16.1,10.9,,0,,,,,,
13/05/2018,15.4,11.2,23.1,,,,,,,
14/05/2018,18.3,13,,,,,,,,
15/05/2018,17.8,14.3,,,,,,,,
16/05/2018,12.4,9,21.5,,,,,,,
17/05/2018,11.5,9.8,17,0,,,,,,
18/05/2018,12.4,7.6,,5.1,,,,,,
19/05/2018,11.6,8.6,20.2,8.9,,,,,,
20/05/2018,11.9,7.1,,0,,,,,,
21/05/2018,13.8,8.7,,,,,,,,
22/05/2018,11.4,5.5,19.4,,,,,,,
23/05/2018,13,7.2,,,,,,,,
24/05/2018,14.7,10,,,,,,,,
25/05/2018,14.7,10.2,21.6,,,,,,,
26/05/2018,14.9,11.7,19.4,,,,,,,
27/05/2018,17.9,12.8,,,,,,,,
28/05/2018,20.3,16,,,,,,,,
29/05/2018,22.4,18.8,26,0.5,,,,,,
30/05/2018,17,,25.1,43.9,,,,,,
31/05/2018,11.8,10.4,17.5,4.1,,,,,,
01/06/2018,10.2,8,13.2,8.9,,,,,,
02/06/2018,8.6,5.2,12.9,0,,,,,,
03/06/2018,8.8,4.6,13,,,,,,,
04/06/2018,10,5.3,13.3,0.3,,,,,,
05/06/2018,9.4,6.4,,1,,,,,,
06/06/2018,10.8,6.5,,0,,,,,,
07/06/2018,10.7,7.9,17.4,,,,,,,
08/06/2018,9.7,5.1,,,,,,,,
09/06/2018,12.3,7.7,17,,,,,,,
10/06/2018,15.2,9.6,,,,,,,,
11/06/2018,13.4,12,17.6,,,,,,,
12/06/2018,11.4,,15,0,,,,,,
13/06/2018,8.1,6.7,13,5.1,,,,,,
14/06/2018,7.9,4.1,,0,,,,,,
15/06/2018,6.4,2.4,12.5,,,,,,,
16/06/2018,6.6,1.9,,,,,,,,
17/06/2018,9.7,3.9,,,,,,,,
18/06/2018,11.9,5.8,,,,,,,,
19/06/2018,13.1,8.2,19.1,,,,,,,
20/06/2018,13.9,9,19,,,,,,,
21/06/2018,15.6,11.2,19.2,0.3,,,,,,
22/06/2018,10.2,5.5,16.6,0,,,,,,
23/06/2018,12.5,8.4,16.9,0,,,,,,
24/06/2018,5.4,0,17.5,,,,,,,
25/06/2018,7.8,1.2,,,,,,,,
26/06/2018,10.4,5.1,,,,,,,,
27/06/2018,12.8,7.6,,,,,,,,
28/06/2018,12.2,7.7,21.1,,,,,,,
29/06/2018,14.5,9,,,,,,,,
30/06/2018,11.8,9.3,20.1,,,,,,,
01/07/2018,13.4,10.8,15.4,,,,,,,
02/07/2018,11.9,,16.9,0.3,,,,,,
03/07/2018,6.7,2.8,,0,,,,,,
04/07/2018,7.7,3.4,9.5,0,,,,,,
05/07/2018,9.7,7,,0,,,,,,
06/07/2018,10.1,9.2,11.2,,,,,,,
07/07/2018,11.1,9.8,12.2,10.9,,,,,,
08/07/2018,11.1,8.8,,7.1,,,,,,
09/07/2018,9.2,8,15.1,0,,,,,,
10/07/2018,7.8,4.6,10.6,0,,,,,,
11/07/2018,10.6,7.6,,0,,,,,,
12/07/2018,12.3,8.7,15.5,,,,,,,
13/07/2018,12.8,9.5,,,,,,,,
14/07/2018,15.6,10.4,,,,,,,,
15/07/2018,13.9,11,22.5,,,,,,,
16/07/2018,10.2,8.2,17.2,,,,,,,
17/07/2018,10.7,8,,,,,,,,
18/07/2018,12.6,11,,0.5,,,,,,
19/07/2018,13.1,12.2,14,16,,,,,,
20/07/2018,9,6.5,12.6,23.9,,,,,,
21/07/2018,8.4,3.9,15.1,0.5,,289,14.7,,1017.4,
22/07/2018,9.9,4.1,15.1,0,,325,9.8,,1019,
23/07/2018,7.6,3.4,12,,,195,9.7,,1030,
24/07/2018,5.6,1,11.7,,,126,7.7,,1034.6,
25/07/2018,9.8,3,11.5,,,111,15.5,,1030.3,
26/07/2018,11.8,9.8,13,43.9,,128,16.2,,1021.3,
27/07/2018,12.1,11.3,13.2,2,,112,8.1,,1019,
28/07/2018,12.2,11.5,12.8,2,,275,7.4,,1012.9,
29/07/2018,11.4,9,13.2,18,,253,15.5,,1011.4,
30/07/2018,10.2,5,17.2,0,,246,9,,1018.4,
31/07/2018,7.8,2.2,17.5,0,,153,6.5,,1026.7,
01/08/2018,8,3.4,13,,,27,6.9,,1025.8,
02/08/2018,8.2,3,12.2,,,63,7.9,,1024.9,
03/08/2018,10.7,6.4,12.8,,,108,7.7,,1020.7,
04/08/2018,11.7,8.5,16,0.5,,235,7.3,,1019.9,
05/08/2018,11.8,6.6,20,0,,327,6.9,,1018.5,
06/08/2018,14.5,9.4,20.2,,,351,11.9,,1018,
07/08/2018,15.3,11.5,19.5,,,11,14.2,,1013.3,
08/08/2018,13.4,8,19,11.9,,255,16.8,,1014.5,
09/08/2018,9.6,6.8,13.3,9.9,,184,17.5,,1023.4,
10/08/2018,9.2,5,13.4,0,,202,9,,1023.1,
11/08/2018,12.7,6.7,15.6,,,10,6.1,,1022.7,
12/08/2018,14.9,11.9,18.6,0,,34,10.4,,1020.7,
13/08/2018,14.7,12,18.6,,,49,8.6,,1015.4,
14/08/2018,13.7,9.7,17.2,5.1,,225,13.4,,1021.1,
15/08/2018,11.1,5.8,17,0,,107,5.8,,1026.9,
16/08/2018,13.2,8.3,17.3,,,13,10.7,,1025.7,
17/08/2018,15.2,11.8,19.6,,,16,11.4,,1021.1,
18/08/2018,17.9,10.5,24.3,,,332,15.2,,1016.8,
19/08/2018,9.7,7.2,25.2,10.9,,178,17.6,,1029.4,
20/08/2018,7.4,3,13,0,,200,11.4,,1032.1,
21/08/2018,7.8,2.4,13.1,0,,303,5.5,,1029,
22/08/2018,10.8,4.4,15.7,,,1,11.4,,1023.1,
23/08/2018,12.3,9.5,16.3,,,33,14.2,,1014.2,
24/08/2018,11.8,9.3,14.6,,,175,13.9,,1015.8,
25/08/2018,9.4,3.6,14.6,,,229,12.9,,1024.5,
26/08/2018,12.1,6,19.8,,,322,15.8,,1022.3,
27/08/2018,16.1,9.6,22.3,0,,340,16.4,,1018.2,
28/08/2018,16.7,11.6,22.6,,,359,12.5,,1016.3,
29/08/2018,17.9,10.9,24.7,,,41,7.7,,1011.8,
30/08/2018,14.8,8.1,25.5,0,,145,19,,1015.1,
31/08/2018,8.6,6,13.6,14,,142,21.3,,1023.7,
01/09/2018,10.3,7,15.4,0,,124,16.7,,1026.2,
02/09/2018,12.3,7.4,17.3,,,126,10.7,,1024.3,
03/09/2018,13.6,10,17.4,,,157,5.9,,1023.9,
04/09/2018,14.2,9.1,19.8,,,2,9.3,,1020.9,
05/09/2018,17.2,13,22.2,,,356,15.5,,1016.5,
06/09/2018,18.7,14,24.2,,,1,9.9,,1015.3,
07/09/2018,18.1,14.2,25,,,117,11.6,,1020,
08/09/2018,16.8,15,21.5,,,107,17.3,,1023.1,
09/09/2018,15.2,13.2,19.4,,,90,17.9,,1025.1,
10/09/2018,14.7,12.8,17.7,4.1,,87,16.8,,1025.5,
11/09/2018,16,13,20.4,0,,56,13.7,,1022.5,
12/09/2018,16.4,13.9,20.6,,,69,12.5,,1019.9,
13/09/2018,16.1,11.2,20.6,,,119,11.4,,1019,
14/09/2018,15.9,13.5,21.6,0,,113,10.8,,1017.8,
15/09/2018,16.2,14.9,19.6,0,,101,9.3,,1014.8,
16/09/2018,17.9,15.4,20.2,10.9,,62,7.8,,1014.1,
17/09/2018,17.5,14.1,22.3,,,95,6.6,,1013.4,
18/09/2018,21.2,16.6,22.7,,,31,12,,1008.2,
19/09/2018,16.8,11.6,23,27.9,,248,11.8,,1011.4,
20/09/2018,20.7,11,22.7,0,,352,9.5,,1015.9,
21/09/2018,21.4,16.6,28.4,,,353,11.2,,1011.1,
22/09/2018,24.3,18.6,30.2,,,20,12.9,,1005.1,
23/09/2018,21.6,18,31.8,,,114,13.3,,1009.8,
24/09/2018,18.9,11.8,24.1,,,125,10.5,,1018,
25/09/2018,19.1,16.4,22.9,,,81,13.3,,1016.1,
26/09/2018,20.2,17.9,22.7,,,116,15.4,,1014.7,
27/09/2018,17.2,14.7,23.6,0,,91,21.3,,1017,
28/09/2018,17.4,15,21.4,9.9,,47,16,,1012.7,
29/09/2018,19.9,16.6,22.1,7.9,,61,15.7,,1003.7,
30/09/2018,17.8,15,22.2,48,,122,13.3,,1007.7,
01/10/2018,14.3,12.2,20.5,2,,187,15.1,,1016.8,
02/10/2018,12.1,5,17.9,0,,299,7,,1018.6,
03/10/2018,16.9,10.4,23.4,,,276,9.6,,1019.1,
04/10/2018,16.4,9.7,23.7,,,228,8,,1023.1,
05/10/2018,14.8,9.9,21.4,,,114,8.8,,1025.1,
06/10/2018,15.9,11.5,21.2,,,35,11.6,,1019,
07/10/2018,19.6,15.2,24.4,,,18,10.9,,1013,
08/10/2018,23.1,18.2,28.6,,,359,12.8,,1006.9,
09/10/2018,21.1,15.3,29.4,7.1,,178,11.9,,1012.5,
10/10/2018,17.4,11.8,24,0,,172,13.4,,1022.2,
11/10/2018,13.9,12,22,,,92,13.1,,1025.1,
12/10/2018,13.4,10.4,16.2,4.1,,108,10.3,,1019.3,
13/10/2018,15.9,8.7,24.4,0,,225,7.5,,1019.7,
14/10/2018,19.9,13.9,25.9,,,316,12.6,,1016.9,
15/10/2018,21.1,14.9,28.6,,,329,14,,1011.4,
16/10/2018,23.9,17.6,27.1,,,16,12.1,,1008,
17/10/2018,23.3,18,28.7,,,75,9.2,,1008.4,
18/10/2018,21.5,17,28.7,2,,120,17.1,,1015.9,
19/10/2018,17.1,13.2,23.4,0,,118,19.6,,1024.5,
20/10/2018,15.8,13.5,21.3,3,,70,16.2,,1023.2,
21/10/2018,17.1,13.3,20,2,,48,12,,1017.4,
22/10/2018,18.2,12.6,23.8,1,,165,10,,1016.1,
23/10/2018,17,11.4,19,0,,112,17.3,,1023.2,
24/10/2018,13.7,12.9,19.1,1,,84,15.8,,1021.7,
25/10/2018,16.9,12.2,20.1,4.1,,123,10.5,,1019.1,
26/10/2018,17.4,13.8,21.7,0,,126,11.4,,1018,
27/10/2018,17.4,12.2,22.1,0,,108,8.9,,1017.3,
28/10/2018,19.3,13.4,24.4,,,52,8.4,,1016.5,
29/10/2018,22.2,18.5,26.4,,,21,12.2,,1011.9,
30/10/2018,20.2,17.4,27.1,2,,18,11.4,,1010.4,
31/10/2018,17.8,14,19.8,6.1,,181,14,,1014.9,
01/11/2018,13.8,8.8,20.6,0,,119,12.5,,1019.8,
02/11/2018,15.9,12.4,19.5,,,62,15.8,,1011.5,
03/11/2018,20,13.8,26.3,0.5,,91,8.7,,1011.9,
04/11/2018,22.1,15.5,27.4,0,,28,9.5,,1014,
05/11/2018,23.1,19.6,27.5,,,37,11.5,,1014.4,
06/11/2018,22.6,17,26.9,,,128,13.6,,1020.7,
07/11/2018,19,13.4,26.9,,,93,15.1,,1025.7,
08/11/2018,21.7,16.5,27.4,,,28,16,,1017.6,
09/11/2018,27,19.4,32.5,,,2,13.5,,1010.1,
10/11/2018,22.9,17.6,32.8,41.9,,51,12.8,,1006.7,
11/11/2018,22.3,17.4,25.8,82,,81,15.5,,1007.9,
12/11/2018,24.4,21.7,28.1,0,,54,14.8,,1006.5,
13/11/2018,23.3,21.1,28.4,34,,240,12.6,,1002.4,
14/11/2018,21.4,16.2,26.7,0,,262,18.1,,1004.4,
15/11/2018,23.9,18,30.2,,,247,13.4,,1009.6,
16/11/2018,17.1,11.4,30.7,9.9,,103,18,,1018.3,
17/11/2018,19.9,16,23.4,0,,331,16.8,,1008.7,
18/11/2018,19.5,13.2,24.9,5.1,,240,12.1,,1015.5,
19/11/2018,21.9,15.8,28.3,0,,323,13,,1015.7,
20/11/2018,24.9,18.2,30.2,,,339,15.2,,1013.6,
21/11/2018,27.6,21.3,34.2,,,346,15.7,,1010,
22/11/2018,25.7,16.7,34.6,,,34,15.4,,1010,
23/11/2018,17.1,12.7,31.2,3,,140,19.8,,1016,
24/11/2018,18.8,13,24.4,0,,163,13,,1015.1,
25/11/2018,19.3,11.5,25.6,,,85,7.4,,1016.5,
26/11/2018,22.9,18.9,26.9,,,28,10,,1018.7,
27/11/2018,22.3,20.9,27,,,64,14.7,,1018.1,
28/11/2018,21.7,19.2,23.6,0,,100,17,,1016.5,
29/11/2018,20.2,17.6,24,0,,125,13.9,,1014.4,
30/11/2018,21.6,18.1,24.9,0,,114,8.4,,1010.7,
01/12/2018,18,13.5,26,13,,169,20.9,,1017.3,
02/12/2018,15.2,9.2,20.5,0,,174,10.7,,1021.2,
03/12/2018,20.1,13.5,28.1,,,281,14.5,,1011.6,
04/12/2018,20.4,14.2,28.3,,,135,12.1,,1007.4,
05/12/2018,19.3,13.9,24.4,,,137,11.9,,1015,
06/12/2018,17.9,13.7,25,,,128,14.5,,1023.5,
07/12/2018,17.1,10.5,22.2,,,86,9.4,,1024.2,
08/12/2018,21.1,16,26.8,,,0,12.3,,1017.1,
09/12/2018,23.6,19.6,28.8,,,330,13.4,,1012,
10/12/2018,22.7,15.6,29.7,6.1,,341,8.8,,1013.3,
11/12/2018,23.6,21,30,3,,342,13.8,,1009.9,
12/12/2018,24.4,19.6,30.1,11.9,,150,9.9,,1013.2,
13/12/2018,19.9,15.8,30.5,0.8,,70,21.6,,1010.2,
14/12/2018,20.4,15.2,25.7,101.1,,234,13.3,,1007,
15/12/2018,21.4,14.3,26.7,0,,315,9.2,,1016.7,
16/12/2018,25.2,19.4,31.5,,,351,12.1,,1012.3,
17/12/2018,23.3,19,31.6,80,,136,15.3,,1011.5,
18/12/2018,19.2,15,24.3,0,,107,15.7,,1018.9,
19/12/2018,21.7,18,26.2,0.5,,52,11.2,,1013.1,
20/12/2018,24.5,21,27,0,,53,9.5,,1008,
21/12/2018,23.3,19.6,27.6,55.9,,232,12.2,,1006.9,
22/12/2018,23.3,17.8,28,0,,153,9,,1011.1,
23/12/2018,24.9,19.8,29.3,,,11,9,,1014.5,
24/12/2018,26.9,22,30.8,,,17,10.3,,1014.9,
25/12/2018,26.7,22.5,30.8,,,37,12.8,,1012.4,
26/12/2018,27.9,24,31.5,,,59,12.4,,1010.2,
27/12/2018,27.7,24,31.7,,,31,11.6,,1006.4,
28/12/2018,26.8,23.3,31.6,,,111,13.4,,1008.3,
29/12/2018,26.1,20.5,30.7,23.9,,48,12.7,,1005.8,
30/12/2018,24.2,18.9,30.2,31,,183,14.1,,1009.2,
31/12/2018,23.4,19.6,27.6,0,,69,13.1,,1012.8,
01/01/2019,26.6,23.4,31.2,,,38,12.5,,1009.3,
02/01/2019,27.4,23.1,32.7,2,,302,11.2,,1005.4,
03/01/2019,22.1,17,32.1,8.9,,139,13.4,,1011.9,
04/01/2019,23.1,17.8,28.9,0,,357,10.1,,1013.9,
05/01/2019,25.9,21.2,29.7,,,29,12.8,,1012.1,
06/01/2019,25.4,22.2,30.1,1,,20,12,,1006.2,
07/01/2019,24.3,20.8,28.2,4.1,,192,9.9,,1000.7,
08/01/2019,26.8,22.1,30.7,0,,340,11.1,,1007,
09/01/2019,27.5,21.5,31,0,,140,10.5,,1006.6,
10/01/2019,22.2,19.6,29.9,0,,143,17.1,,1014.3,
11/01/2019,19.4,12.5,23.8,0.5,,108,11.5,,1019.7,
12/01/2019,23.9,20.2,28,0,,43,12.9,,1015.5,
13/01/2019,24.2,22.9,28.3,0,,81,10.8,,1013.8,
14/01/2019,24.2,20.3,27.8,4.1,,124,11.2,,1013.2,
15/01/2019,22.9,20,27.8,5.1,,116,10.8,,1010.5,
16/01/2019,23.2,18.9,29.3,39.1,,299,7.5,,1009.9,
17/01/2019,22.6,18.2,29.6,0,,137,18.5,,1018.5,
18/01/2019,18.7,13.7,24.1,4.1,,130,15.6,,1021.4,
19/01/2019,20.8,14.6,25,0.5,,96,10.8,,1022.2,
20/01/2019,22.7,19.4,26,0,,42,13.7,,1018,
21/01/2019,25.4,20.6,30.5,,,339,12,,1012.9,
22/01/2019,28.4,23.6,32.9,,,331,12.3,,1010.7,
23/01/2019,27.4,23,33.4,,,87,16.1,,1014,
24/01/2019,26.2,23.2,30.4,,,58,15.9,,1015.7,
25/01/2019,24.3,22.5,31,0,,39,15.7,,1012.7,
26/01/2019,26.5,22,31.8,26.9,,79,9.2,,1012.6,
27/01/2019,27.8,24.8,32.5,0,,85,11.4,,1012,
28/01/2019,30.3,26.6,36,,,338,10.6,,1009,
29/01/2019,31.9,26.8,36.7,,,332,13.7,,1007.6,
30/01/2019,26.9,23.2,37.1,39.1,,284,12,,1007.8,
31/01/2019,25.3,18.2,31.4,0,,105,12.7,,1012,
01/02/2019,28.3,22.2,32.2,,,219,8.9,,1011.7,
02/02/2019,25.3,20.8,32.2,,,145,18.4,,1019.9,
03/02/2019,20.1,14.3,26.6,,,120,14.1,,1025.5,
04/02/2019,21.9,18.2,25.2,,,81,8,,1023.2,
05/02/2019,23.4,17.9,27.1,,,50,9.2,,1019.9,
06/02/2019,25.1,19.2,29,,,29,11.4,,1014.5,
07/02/2019,26.7,22.1,30.6,,,24,11.4,,1009.6,
08/02/2019,28.3,23.5,32.7,,,331,11.1,,1008.5,
09/02/2019,28.6,24,35.2,,,42,7.9,,1007.9,
10/02/2019,28.4,21.8,35.5,,,334,8.7,,1004.1,
11/02/2019,25.1,19.5,35.3,,,146,16.2,,1009,
12/02/2019,18.1,12.2,25.5,,,156,14.9,,1025,
13/02/2019,20.1,15.6,23.7,,,34,8.9,,1020.9,
14/02/2019,20.5,16.6,24.1,,,49,7.5,,1016.6,
15/02/2019,21.3,15.2,27.5,,,55,6,,1015.9,
16/02/2019,23.7,16.9,29,,,24,6.6,,1016.2,
17/02/2019,26.2,22.2,30.5,,,32,10.8,,1013.9,
18/02/2019,26.9,23,31.2,,,359,11.8,,1009.4,
19/02/2019,29.5,23.5,35.6,,,306,10.9,,1006.7,
20/02/2019,31.3,26.6,36,,,324,10.1,,1007.1,
21/02/2019,30.7,24.5,36.6,,,14,9.9,,1009.9,
22/02/2019,28.8,26.2,34,,,321,6.5,,1009.2,
23/02/2019,24.6,22.5,27.8,22.4,,58,4.2,,1005.7,
24/02/2019,21.8,17.7,26.7,,,103,6.6,,1006.7,
25/02/2019,19.1,13.3,24.5,,,154,9.9,,1013.8,
26/02/2019,17.8,11,23.6,,,197,6.9,,1017.8,
27/02/2019,19.8,14.7,27.2,,,286,8.5,,1015.5,
28/02/2019,20.3,14.3,27.5,,,31,6.1,,1014.6,
01/03/2019,24.1,17.6,31.2,,,307,12.3,,1009.5,
02/03/2019,23.3,16.6,31.3,,,154,8.4,,1013.4,
03/03/2019,22.4,18.6,26.8,,,11,9.8,,1013.5,
04/03/2019,22.5,19.7,26.4,,,322,5.1,,1008.8,
05/03/2019,22.3,17.4,27,,,30,4.5,,1014.5,
06/03/2019,26.1,20,32.7,,,336,5.7,,1011.1,
07/03/2019,28.1,20.7,32.7,,,329,8.2,,1006.8,
08/03/2019,20.3,16.7,32.5,,,122,13.3,,1018.2,
09/03/2019,17,10.7,23.2,,,113,10.9,,1026.9,
10/03/2019,19.7,13.9,23.5,,,74,8.1,,1025.7,
11/03/2019,21.1,18,24.2,,,13,10.4,,1019.8,
12/03/2019,20.5,18.9,24.5,,,86,6.2,,1012.8,
13/03/2019,19.1,17.5,23.6,,,168,10.5,,1012.1,
14/03/2019,20.7,15.8,26.2,,,113,5.9,,1014.6,
15/03/2019,22,17.2,26.7,0,,87,8.6,,1016.8,
16/03/2019,23.5,21.6,26.2,,,54,8.7,,1015.9,
17/03/2019,24.2,21.5,27.7,,,22,7,,1011.4,
18/03/2019,24.7,20,30.1,,,220,4.9,,1008.4,
19/03/2019,18.6,16,30.3,,,105,9.4,,1016.3,
20/03/2019,16.6,11.8,21.5,,,146,9.5,,1022.9,
21/03/2019,15.4,10.9,21.5,,,76,5.5,,1022.6,
22/03/2019,18.4,13.8,22.5,,,352,5.9,,1019.7,
23/03/2019,19.4,13.7,25.5,,,338,7,,1015.8,
24/03/2019,20.1,15.9,25.6,,,196,10.2,,1015.4,
25/03/2019,16.3,10.5,23.2,,,149,9.8,,1020.2,
26/03/2019,17.3,12,21.9,,,94,7.7,,1024.9,
27/03/2019,17.8,12.2,22.5,,,76,7.1,,1028,
28/03/2019,20.6,16.9,25.2,,,19,10,,1025.9,
29/03/2019,22.2,19.8,26.6,,,12,8.8,,1019.4,
30/03/2019,24.5,19.6,29.7,,,359,2.7,,1015.3,
31/03/2019,24.4,19.7,29.9,,,30,4.7,,1015.6,
01/04/2019,23.6,21.3,29.2,,,31,4.8,,1014.6,
02/04/2019,26,22,32.5,,,323,7,,1010.6,
03/04/2019,21.5,17,32.7,,,70,9.5,,1011.3,
04/04/2019,21.6,19,29.2,,,263,10.7,,1003.5,
05/04/2019,17.5,13,29.4,,10,147,11.1,,1017.7,
06/04/2019,17,11.5,22.4,,,338,5.3,,1021.3,
07/04/2019,18.8,11.9,25.7,,,296,5.7,,1019.8,
08/04/2019,20.7,14.1,27.6,,,328,4,,1019.2,
09/04/2019,22,15.5,27.8,,,357,5.7,,1016.9,
10/04/2019,23.1,18.8,27.7,,,338,6.7,,1013.9,
11/04/2019,17.9,14,27.3,,10,151,7.8,,1017,
12/04/2019,15.4,9.6,20.7,,,350,5,,1016.9,
13/04/2019,19.8,14.1,25.5,,,329,8.2,,1012.2,
14/04/2019,22,17,28.7,,,297,5.7,,1013,
15/04/2019,19,16.7,28.8,,,97,9.4,,1021.9,
16/04/2019,17.1,11.3,22.6,,,37,5.2,,1021.8,
17/04/2019,20.1,14.4,24.6,,,316,8.3,,1015.8,
18/04/2019,20.7,16.5,26,,,321,6,,1012.7,
19/04/2019,22.6,17.3,29.2,,,280,5.5,,1010.2,
20/04/2019,20.4,14.6,29.5,,,95,8.9,,1014.1,
21/04/2019,16.5,11.3,23.6,,,64,3.7,,1017.7,
22/04/2019,15.9,12,21.7,,,75,4.3,,1020.7,
23/04/2019,16.7,14,21.9,,,36,5.5,,1022.8,
24/04/2019,16.7,12.7,20,,,92,7.3,,1023.2,
25/04/2019,18.7,16,20.6,,,61,14.2,,1022.8,
26/04/2019,17.8,16,20.6,,10,64,10.4,,1017.8,
27/04/2019,18.2,15.7,20.5,11.9,20,139,5.8,,1012.3,
28/04/2019,19.2,16.4,23.7,,,295,4.9,,1012.3,
29/04/2019,19,14.4,24.7,,,253,6.6,,1012.7,
30/04/2019,15.1,10.6,24.8,,,91,6.7,,1020.1,
01/05/2019,14.8,8.7,21.2,,,325,8.2,,1016.7,
02/05/2019,19.1,13.8,24.5,,,299,9.9,,1006.8,
03/05/2019,20.6,16.5,26.7,,,262,5.1,,1009.9,
04/05/2019,19.1,17.2,27.2,,,53,10.4,,1014.6,
05/05/2019,19.1,18.1,21,,,109,9.1,,1013.3,
06/05/2019,16.9,13.2,21,,20,111,7.3,,1021.6,
07/05/2019,15,11,21.3,,,69,7.7,,1022.4,
08/05/2019,17.1,13.6,20,,,44,8.9,,1020.4,
09/05/2019,17.4,15.2,20.2,,,36,8.8,,1010.5,
10/05/2019,16.6,14.5,19.9,,20,221,11.9,,1008.3,
11/05/2019,14.9,10.4,20.7,,,215,7,,1015.3,
12/05/2019,16,11,23.7,,,289,6.2,,1019.2,
13/05/2019,18,12,24.5,,,180,8.2,,1023.5,
14/05/2019,13.4,8.4,24.6,,,92,8.1,,1029.6,
15/05/2019,16.1,11,19.7,,,352,5.7,,1027.4,
16/05/2019,15.9,11.2,23,,,348,7,,1023.9,
17/05/2019,19.6,13.2,23.3,,,338,13.4,,1017.6,
18/05/2019,20.6,17,25.2,,,328,7.8,,1015.6,
19/05/2019,15.8,13.2,25.2,,10,120,6.7,,1018.1,
20/05/2019,13.9,10.2,17.5,,,84,12.9,,1017.9,
21/05/2019,14.6,12.4,17.7,,20,125,11.7,,1020.3,
22/05/2019,13.4,9.4,18.2,,,134,7.8,,1022.8,
23/05/2019,12.3,6.3,18.2,,,249,2.7,,1020.6,
24/05/2019,13.3,7.2,21.1,,,281,4.7,,1016.3,
25/05/2019,14.8,10.8,21.1,,,300,7.3,,1014.4,
26/05/2019,16,12.9,19.5,,,327,7.6,,1011.9,
27/05/2019,15.6,13.5,19.4,,,74,2.8,,1012.3,
28/05/2019,14.7,10.4,18.8,,,114,3.3,,1015.5,
29/05/2019,11.4,7.7,18.2,,,100,4.8,,1020.1,
30/05/2019,11.8,8.5,13.7,,,78,9.4,,1019.7,
31/05/2019,13.1,10.4,17,,,86,5.6,,1018.5,
01/06/2019,15,10.8,19.2,,,322,5.1,,1018,
02/06/2019,15.1,8.7,20.6,,,294,3.2,,1021.4,
03/06/2019,15.8,10,21.5,,,280,3.8,,1024.7,
04/06/2019,15.1,11.2,21.4,,,344,10.3,,1024.3,
05/06/2019,16,12.9,19.6,,,329,13.4,,1017,
06/06/2019,17,13.8,20.5,,,315,7.9,,1012,
07/06/2019,15.9,11.6,20.4,,,173,7.2,,1017,
08/06/2019,13.4,8.2,20.6,,,294,4.5,,1020,
09/06/2019,14.8,9.2,20.6,,,335,6.8,,1017,
10/06/2019,17.3,12.8,19.9,,,270,4.3,,1015.6,
